,Year,Month,Day,Hour,Temperature,Pressure
18987,2013,1,7,14,-3.0,991.1
18988,2013,1,7,15,-2.8,991.5
18989,2013,1,7,16,-1.3,991.6
18990,2013,1,7,17,-1.7,992.1
18991,2013,1,7,18,-3.1,993.0
18992,2013,1,7,19,-3.0,993.6
18993,2013,1,7,20,-3.6,994.8
18994,2013,1,7,21,-3.9,995.2
18995,2013,1,7,22,-4.2,995.5
18996,2013,1,7,23,-5.1,996.3
18997,2013,1,8,0,-4.7,996.7
18998,2013,1,8,1,-5.5,997.2
18999,2013,1,8,2,-5.0,997.6
19000,2013,1,8,3,-4.9,998.0
19001,2013,1,8,4,-4.9,998.3
19002,2013,1,8,5,-5.0,998.6
19003,2013,1,8,6,-5.1,999.1
19004,2013,1,8,7,-5.7,999.9
19005,2013,1,8,8,-5.2,1000.1
19006,2013,1,8,9,-5.8,1001.1
19007,2013,1,8,10,-6.1,1002.2
19008,2013,1,8,11,-6.6,1002.8
19009,2013,1,8,12,-6.7,1003.5
19010,2013,1,8,14,-6.8,1004.7
19011,2013,1,8,15,-6.8,1005.6
19012,2013,1,8,16,-7.0,1006.5
19013,2013,1,8,17,-7.0,1007.2
19014,2013,1,8,18,-6.8,1007.9
19015,2013,1,8,19,-6.3,1008.5
19016,2013,1,8,21,-6.4,1009.8
19017,2013,1,8,23,-7.0,1011.1
19018,2013,1,9,0,-6.7,1011.5
19019,2013,1,9,1,-7.0,1011.7
19020,2013,1,9,2,-7.0,1011.8
19021,2013,1,9,3,-6.9,1011.8
19022,2013,1,9,4,-6.7,1012.1
19023,2013,1,9,5,-6.3,1011.9
19024,2013,1,9,6,-6.3,1011.9
19025,2013,1,9,7,-6.4,1012.0
19026,2013,1,9,8,-8.0,1012.0
19027,2013,1,9,9,-9.2,1011.7
19028,2013,1,9,10,-9.6,1011.3
19029,2013,1,9,11,-9.2,1011.3
19030,2013,1,9,12,-8.0,1010.9
19031,2013,1,9,13,-9.7,1010.0
19032,2013,1,9,14,-7.5,1009.9
19033,2013,1,9,15,-7.9,1009.3
19034,2013,1,9,16,-5.7,1008.5
19035,2013,1,9,17,-5.4,1007.9
19036,2013,1,9,18,-5.1,1007.9
19037,2013,1,9,19,-2.8,1008.2
19038,2013,1,9,20,-1.6,1008.2
19039,2013,1,9,21,-0.3,1008.3
19040,2013,1,9,22,-0.2,1008.5
19041,2013,1,9,23,-0.4,1007.9
19042,2013,1,10,0,-1.0,1008.2
19043,2013,1,10,1,-0.6,1008.3
19044,2013,1,10,2,-0.4,1008.5
19045,2013,1,10,3,-0.3,1008.5
19046,2013,1,10,4,-0.9,1007.8
19047,2013,1,10,5,-1.6,1007.3
19048,2013,1,10,6,-0.3,1006.6
19049,2013,1,10,7,-0.6,1006.0
19050,2013,1,10,8,-0.3,1005.8
19051,2013,1,10,9,-0.1,1005.1
19052,2013,1,10,10,-0.7,1004.4
19053,2013,1,10,11,-0.8,1003.8
19054,2013,1,10,12,-0.8,1003.0
19055,2013,1,10,13,-0.5,1002.3
19056,2013,1,10,14,-0.2,1001.7
19057,2013,1,10,15,-0.3,1000.8
19058,2013,1,10,16,0.0,999.5
19059,2013,1,10,17,-0.2,998.1
19060,2013,1,10,18,0.6,997.3
19061,2013,1,10,19,0.0,996.1
19062,2013,1,10,20,0.3,994.5
19063,2013,1,10,21,-1.1,993.2
19064,2013,1,10,22,0.7,990.7
19065,2013,1,10,23,0.5,989.0
19066,2013,1,11,0,1.3,988.6
19067,2013,1,11,1,1.2,988.2
19068,2013,1,11,2,0.6,987.7
19069,2013,1,11,3,-0.8,987.8
19070,2013,1,11,4,-3.5,988.3
19071,2013,1,11,5,-5.0,989.8
19072,2013,1,11,6,-5.4,990.8
19073,2013,1,11,7,-5.9,990.8
19074,2013,1,11,8,-6.4,991.7
19075,2013,1,11,9,-6.2,991.1
19076,2013,1,11,10,-6.2,991.2
19077,2013,1,11,11,-7.8,991.9
19078,2013,1,11,12,-8.1,992.4
19079,2013,1,11,13,-7.9,993.2
19080,2013,1,11,14,-7.5,993.4
19081,2013,1,11,15,-7.1,993.9
19082,2013,1,11,16,-7.5,994.2
19083,2013,1,11,17,-6.7,995.2
19084,2013,1,11,18,-6.1,995.0
19085,2013,1,11,19,-6.0,997.9
19086,2013,1,11,20,-6.1,1000.1
19087,2013,1,11,21,-5.2,1002.0
19088,2013,1,11,22,-4.4,1003.7
19089,2013,1,11,23,-4.6,1005.3
19090,2013,1,12,1,-5.6,1007.8
19091,2013,1,12,2,-5.2,1008.8
19092,2013,1,12,3,-5.7,1010.0
19093,2013,1,12,4,-6.0,1011.2
19094,2013,1,12,5,-6.6,1011.9
19095,2013,1,12,6,-7.4,1012.6
19096,2013,1,12,7,-7.3,1013.3
19097,2013,1,12,8,-7.4,1013.8
19098,2013,1,12,9,-7.7,1014.5
19099,2013,1,12,10,-8.2,1014.9
19100,2013,1,12,12,-8.2,1015.9
19101,2013,1,12,13,-8.2,1016.1
19102,2013,1,12,14,-8.3,1016.3
19103,2013,1,12,15,-8.3,1016.5
19104,2013,1,12,16,-8.4,1016.5
19105,2013,1,12,17,-8.5,1016.6
19106,2013,1,12,18,-8.7,1016.7
19107,2013,1,12,19,-8.8,1017.2
19108,2013,1,12,20,-8.9,1017.1
19109,2013,1,12,21,-9.1,1017.6
19110,2013,1,12,22,-9.4,1017.9
19111,2013,1,12,23,-9.4,1017.8
19112,2013,1,13,0,-9.0,1017.6
19113,2013,1,13,1,-9.4,1018.1
19114,2013,1,13,2,-9.5,1018.8
19115,2013,1,13,3,-9.7,1018.8
19116,2013,1,13,4,-10.2,1019.5
19117,2013,1,13,5,-10.1,1020.0
19118,2013,1,13,6,-10.2,1020.0
19119,2013,1,13,7,-9.9,1020.4
19120,2013,1,13,8,-9.8,1020.7
19121,2013,1,13,9,-9.7,1020.7
19122,2013,1,13,10,-9.3,1021.0
19123,2013,1,13,11,-9.4,1021.5
19124,2013,1,13,12,-9.4,1021.6
19125,2013,1,13,13,-9.2,1021.8
19126,2013,1,13,14,-9.2,1021.9
19127,2013,1,13,15,-9.3,1021.8
19128,2013,1,13,16,-9.4,1022.0
19129,2013,1,13,17,-9.2,1021.8
19130,2013,1,13,18,-9.0,1021.9
19131,2013,1,13,19,-9.0,1022.1
19132,2013,1,13,20,-9.0,1022.2
19133,2013,1,13,21,-9.0,1022.3
19134,2013,1,13,22,-8.8,1022.4
19135,2013,1,13,23,-8.5,1022.4
19136,2013,1,14,0,-8.3,1022.7
19137,2013,1,14,1,-8.5,1022.5
19138,2013,1,14,2,-8.4,1022.7
19139,2013,1,14,3,-8.4,1023.0
19140,2013,1,14,4,-8.6,1022.9
19141,2013,1,14,5,-8.4,1023.0
19142,2013,1,14,6,-8.3,1023.0
19143,2013,1,14,7,-8.1,1023.1
19144,2013,1,14,8,-8.0,1023.2
19145,2013,1,14,9,-7.6,1023.5
19146,2013,1,14,10,-7.6,1023.7
19147,2013,1,14,11,-8.3,1023.8
19148,2013,1,14,12,-9.0,1023.8
19149,2013,1,14,13,-9.8,1023.7
19150,2013,1,14,14,-9.9,1023.7
19151,2013,1,14,15,-9.7,1023.6
19152,2013,1,14,16,-9.7,1023.6
19153,2013,1,14,17,-10.3,1023.5
19154,2013,1,14,18,-10.7,1023.2
19155,2013,1,14,19,-10.1,1023.1
19156,2013,1,14,20,-9.8,1023.0
19157,2013,1,14,21,-10.0,1022.7
19158,2013,1,14,22,-10.4,1022.5
19159,2013,1,14,23,-11.0,1022.2
19160,2013,1,15,0,-10.4,1022.1
19161,2013,1,15,1,-10.7,1021.9
19162,2013,1,15,2,-10.2,1021.4
19163,2013,1,15,3,-11.1,1021.1
19164,2013,1,15,4,-12.7,1020.5
19165,2013,1,15,5,-12.3,1020.2
19166,2013,1,15,6,-11.8,1019.4
19167,2013,1,15,7,-12.9,1019.0
19168,2013,1,15,8,-11.2,1018.8
19169,2013,1,15,9,-10.7,1018.4
19170,2013,1,15,10,-12.3,1017.9
19171,2013,1,15,11,-11.6,1017.7
19172,2013,1,15,12,-12.2,1017.1
19173,2013,1,15,13,-12.4,1016.6
19174,2013,1,15,14,-13.5,1015.6
19175,2013,1,15,15,-13.6,1015.0
19176,2013,1,15,16,-14.0,1014.5
19177,2013,1,15,17,-13.7,1013.7
19178,2013,1,15,18,-10.9,1012.9
19179,2013,1,15,19,-10.7,1012.0
19180,2013,1,15,20,-9.5,1010.6
19181,2013,1,15,21,-9.5,1009.9
19182,2013,1,15,22,-9.7,1008.4
19183,2013,1,15,23,-9.6,1007.4
19184,2013,1,16,0,-9.4,1006.2
19185,2013,1,16,1,-9.0,1004.5
19186,2013,1,16,2,-8.6,1004.4
19187,2013,1,16,3,-8.1,1003.5
19188,2013,1,16,4,-7.8,1002.1
19189,2013,1,16,5,-7.2,1002.3
19190,2013,1,16,6,-6.9,1001.9
19191,2013,1,16,7,-7.1,1001.4
19192,2013,1,16,8,-7.0,1001.4
19193,2013,1,16,9,-7.2,1001.0
19194,2013,1,16,10,-7.5,1001.5
19195,2013,1,16,11,-7.5,1001.6
19196,2013,1,16,12,-7.2,1001.7
19197,2013,1,16,13,-6.8,1002.0
19198,2013,1,16,14,-6.9,1002.4
19199,2013,1,16,15,-6.6,1002.1
19200,2013,1,16,16,-6.6,1001.9
19201,2013,1,16,17,-6.3,1001.4
19202,2013,1,16,18,-7.2,1001.1
19203,2013,1,16,19,-7.2,1001.7
19204,2013,1,16,20,-7.6,1002.0
19205,2013,1,16,21,-7.4,1002.4
19206,2013,1,16,22,-7.6,1002.5
19207,2013,1,16,23,-7.6,1002.7
19208,2013,1,17,0,-7.6,1002.7
19209,2013,1,17,1,-7.9,1002.8
19210,2013,1,17,2,-8.2,1003.0
19211,2013,1,17,3,-7.9,1002.8
19212,2013,1,17,4,-7.9,1002.7
19213,2013,1,17,5,-8.4,1002.5
19214,2013,1,17,6,-8.1,1002.7
19215,2013,1,17,7,-8.8,1002.8
19216,2013,1,17,8,-9.5,1002.8
19217,2013,1,17,9,-10.0,1003.0
19218,2013,1,17,10,-9.8,1003.2
19219,2013,1,17,11,-9.5,1003.4
19220,2013,1,17,12,-9.9,1003.3
19221,2013,1,17,13,-8.4,1003.3
19222,2013,1,17,14,-6.6,1003.5
19223,2013,1,17,15,-6.6,1003.2
19224,2013,1,17,16,-6.7,1003.2
19225,2013,1,17,17,-7.0,1003.1
19226,2013,1,17,18,-7.4,1003.1
19227,2013,1,17,19,-7.5,1003.0
19228,2013,1,17,20,-7.3,1003.1
19229,2013,1,17,21,-7.1,1003.2
19230,2013,1,17,22,-7.0,1003.2
19231,2013,1,17,23,-7.0,1003.9
19232,2013,1,18,0,-7.1,1004.3
19233,2013,1,18,1,-7.3,1004.7
19234,2013,1,18,2,-7.2,1005.1
19235,2013,1,18,3,-7.0,1005.4
19236,2013,1,18,4,-7.2,1005.9
19237,2013,1,18,5,-7.5,1006.1
19238,2013,1,18,6,-7.8,1006.5
19239,2013,1,18,7,-9.2,1006.8
19240,2013,1,18,8,-10.1,1007.2
19241,2013,1,18,9,-8.7,1007.9
19242,2013,1,18,10,-13.4,1008.3
19243,2013,1,18,11,-12.2,1008.9
19244,2013,1,18,12,-8.8,1009.7
19245,2013,1,18,13,-8.9,1010.2
19246,2013,1,18,14,-9.0,1010.8
19247,2013,1,18,15,-8.9,1011.1
19248,2013,1,18,16,-11.4,1011.6
19249,2013,1,18,17,-11.0,1011.9
19250,2013,1,18,18,-12.0,1012.2
19251,2013,1,18,19,-11.1,1012.5
19252,2013,1,18,20,-9.8,1012.9
19253,2013,1,18,21,-9.8,1013.4
19254,2013,1,18,22,-10.0,1013.9
19255,2013,1,18,23,-10.4,1014.4
19256,2013,1,19,0,-10.6,1014.7
19257,2013,1,19,1,-10.0,1015.1
19258,2013,1,19,2,-10.0,1015.4
19259,2013,1,19,3,-9.8,1015.4
19260,2013,1,19,4,-10.2,1015.4
19261,2013,1,19,5,-9.5,1015.9
19262,2013,1,19,6,-10.2,1015.9
19263,2013,1,19,7,-12.4,1015.9
19264,2013,1,19,8,-13.4,1015.9
19265,2013,1,19,9,-12.1,1016.1
19266,2013,1,19,10,-12.8,1016.0
19267,2013,1,19,11,-12.3,1015.6
19268,2013,1,19,12,-12.8,1015.3
19269,2013,1,19,13,-14.3,1015.1
19270,2013,1,19,14,-13.3,1014.5
19271,2013,1,19,15,-13.0,1014.1
19272,2013,1,19,16,-12.9,1013.8
19273,2013,1,19,17,-12.1,1013.1
19274,2013,1,19,18,-10.5,1012.2
19275,2013,1,19,19,-10.4,1011.2
19276,2013,1,19,20,-10.0,1011.2
19277,2013,1,19,21,-9.8,1010.3
19278,2013,1,19,22,-8.2,1009.4
19279,2013,1,19,23,-7.7,1008.3
19280,2013,1,20,0,-7.8,1007.9
19281,2013,1,20,1,-7.2,1006.9
19282,2013,1,20,2,-6.9,1005.8
19283,2013,1,20,3,-6.8,1004.9
19284,2013,1,20,4,-6.4,1003.8
19285,2013,1,20,5,-5.9,1002.7
19286,2013,1,20,6,-6.0,1001.6
19287,2013,1,20,7,-5.9,999.9
19288,2013,1,20,8,-5.4,999.0
19289,2013,1,20,9,-8.1,997.5
19290,2013,1,20,10,-6.8,996.6
19291,2013,1,20,11,-6.2,995.2
19292,2013,1,20,12,-6.4,994.7
19293,2013,1,20,13,-2.5,994.2
19294,2013,1,20,14,-3.9,994.0
19295,2013,1,20,15,-4.3,994.3
19296,2013,1,20,16,-4.7,993.4
19297,2013,1,20,17,-5.6,994.3
19298,2013,1,20,18,-5.9,994.5
19299,2013,1,20,19,-6.4,995.0
19300,2013,1,20,20,-6.7,995.9
19301,2013,1,20,21,-6.8,996.2
19302,2013,1,20,22,-7.1,997.1
19303,2013,1,20,23,-7.3,997.8
19304,2013,1,21,0,-8.3,998.5
19305,2013,1,21,1,-8.9,999.2
19306,2013,1,21,2,-9.7,999.6
19307,2013,1,21,3,-9.0,1001.2
19308,2013,1,21,4,-9.7,1002.7
19309,2013,1,21,5,-10.7,1004.2
19310,2013,1,21,6,-11.8,1005.8
19311,2013,1,21,7,-12.5,1007.5
19312,2013,1,21,8,-13.0,1009.0
19313,2013,1,21,9,-12.7,1010.2
19314,2013,1,21,10,-13.1,1011.0
19315,2013,1,21,11,-13.1,1011.6
19316,2013,1,21,12,-12.9,1012.1
19317,2013,1,21,13,-12.8,1012.7
19318,2013,1,21,14,-14.3,1012.8
19319,2013,1,21,15,-14.9,1013.2
19320,2013,1,21,16,-11.7,1013.5
19321,2013,1,21,17,-11.5,1013.9
19322,2013,1,21,18,-11.1,1014.6
19323,2013,1,21,19,-11.0,1015.0
19324,2013,1,21,20,-10.8,1015.7
19325,2013,1,21,21,-10.2,1016.2
19326,2013,1,21,22,-10.1,1016.7
19327,2013,1,21,23,-10.3,1017.1
19328,2013,1,22,0,-9.6,1017.5
19329,2013,1,22,1,-9.4,1017.9
19330,2013,1,22,2,-10.2,1018.0
19331,2013,1,22,3,-9.8,1018.0
19332,2013,1,22,4,-8.9,1017.8
19333,2013,1,22,5,-9.9,1017.8
19334,2013,1,22,6,-9.2,1018.0
19335,2013,1,22,7,-9.0,1017.9
19336,2013,1,22,8,-9.1,1018.1
19337,2013,1,22,9,-9.5,1018.3
19338,2013,1,22,10,-9.3,1018.2
19339,2013,1,22,11,-9.9,1018.4
19340,2013,1,22,12,-10.2,1018.2
19341,2013,1,22,13,-9.8,1017.8
19342,2013,1,22,14,-9.8,1017.3
19343,2013,1,22,15,-9.9,1017.2
19344,2013,1,22,16,-9.7,1016.9
19345,2013,1,22,17,-10.1,1016.8
19346,2013,1,22,18,-9.9,1016.5
19347,2013,1,22,19,-9.8,1016.5
19348,2013,1,22,20,-9.9,1016.5
19349,2013,1,22,21,-9.3,1016.7
19350,2013,1,22,22,-9.6,1017.3
19351,2013,1,22,23,-9.8,1017.7
19352,2013,1,23,0,-10.0,1018.1
19353,2013,1,23,1,-9.9,1018.6
19354,2013,1,23,2,-9.5,1018.8
19355,2013,1,23,3,-11.7,1018.8
19356,2013,1,23,4,-12.0,1019.1
19357,2013,1,23,5,-10.9,1019.4
19358,2013,1,23,6,-11.6,1019.8
19359,2013,1,23,7,-6.9,1020.2
19360,2013,1,23,8,-7.1,1020.9
19361,2013,1,23,9,-7.3,1021.4
19362,2013,1,23,10,-7.4,1021.8
19363,2013,1,23,11,-7.6,1022.5
19364,2013,1,23,12,-7.7,1022.7
19365,2013,1,23,13,-7.1,1023.0
19366,2013,1,23,14,-7.4,1023.0
19367,2013,1,23,15,-7.1,1023.3
19368,2013,1,23,16,-7.3,1023.5
19369,2013,1,23,17,-6.9,1023.7
19370,2013,1,23,18,-7.5,1024.0
19371,2013,1,23,19,-7.9,1024.2
19372,2013,1,23,20,-8.3,1024.2
19373,2013,1,23,21,-8.8,1024.3
19374,2013,1,23,22,-9.0,1024.2
19375,2013,1,23,23,-12.2,1023.9
19376,2013,1,24,0,-11.7,1023.8
19377,2013,1,24,1,-11.5,1023.5
19378,2013,1,24,2,-9.3,1023.7
19379,2013,1,24,3,-12.3,1023.4
19380,2013,1,24,4,-12.4,1023.2
19381,2013,1,24,5,-12.3,1023.0
19382,2013,1,24,6,-11.0,1022.6
19383,2013,1,24,7,-10.8,1022.3
19384,2013,1,24,8,-11.2,1021.9
19385,2013,1,24,9,-11.7,1021.1
19386,2013,1,24,10,-10.4,1020.5
19387,2013,1,24,11,-8.3,1019.8
19388,2013,1,24,12,-10.8,1019.5
19389,2013,1,24,13,-11.1,1018.6
19390,2013,1,24,14,-9.9,1017.9
19391,2013,1,24,15,-11.8,1017.2
19392,2013,1,24,16,-10.9,1016.4
19393,2013,1,24,17,-10.0,1015.4
19394,2013,1,24,18,-6.8,1014.1
19395,2013,1,24,19,-6.5,1013.2
19396,2013,1,24,20,-6.7,1012.8
19397,2013,1,24,21,-7.5,1013.1
19398,2013,1,24,22,-7.9,1013.2
19399,2013,1,24,23,-8.8,1013.2
19400,2013,1,25,0,-9.5,1013.4
19401,2013,1,25,1,-9.9,1013.0
19402,2013,1,25,2,-10.4,1012.8
19403,2013,1,25,3,-10.1,1012.4
19404,2013,1,25,4,-10.4,1012.2
19405,2013,1,25,5,-11.3,1011.9
19406,2013,1,25,6,-11.2,1011.7
19407,2013,1,25,7,-11.7,1011.7
19408,2013,1,25,8,-12.1,1011.5
19409,2013,1,25,9,-12.4,1011.6
19410,2013,1,25,10,-12.7,1011.3
19411,2013,1,25,11,-15.2,1010.9
19412,2013,1,25,12,-14.7,1010.4
19413,2013,1,25,13,-15.7,1010.5
19414,2013,1,25,14,-15.9,1010.3
19415,2013,1,25,15,-15.5,1010.1
19416,2013,1,25,16,-16.6,1009.8
19417,2013,1,25,17,-15.0,1009.6
19418,2013,1,25,18,-16.0,1009.6
19419,2013,1,25,19,-16.3,1009.5
19420,2013,1,25,20,-14.9,1009.5
19421,2013,1,25,21,-14.7,1009.4
19422,2013,1,25,22,-14.8,1009.4
19423,2013,1,25,23,-13.3,1009.4
19424,2013,1,26,0,-15.1,1009.4
19425,2013,1,26,1,-13.5,1009.1
19426,2013,1,26,2,-14.0,1009.0
19427,2013,1,26,3,-11.7,1009.0
19428,2013,1,26,4,-12.1,1008.8
19429,2013,1,26,5,-12.2,1008.6
19430,2013,1,26,6,-13.8,1008.5
19431,2013,1,26,7,-13.8,1008.6
19432,2013,1,26,8,-12.5,1008.7
19433,2013,1,26,9,-12.4,1008.7
19434,2013,1,26,10,-14.5,1008.8
19435,2013,1,26,11,-14.9,1008.8
19436,2013,1,26,12,-15.5,1008.8
19437,2013,1,26,13,-15.6,1008.6
19438,2013,1,26,14,-16.0,1008.3
19439,2013,1,26,15,-16.1,1008.2
19440,2013,1,26,16,-17.1,1008.5
19441,2013,1,26,17,-14.1,1008.4
19442,2013,1,26,18,-12.5,1008.1
19443,2013,1,26,19,-12.6,1008.0
19444,2013,1,26,20,-14.6,1007.6
19445,2013,1,26,21,-12.1,1007.9
19446,2013,1,26,22,-12.9,1007.9
19447,2013,1,26,23,-13.0,1007.7
19448,2013,1,27,0,-12.6,1007.5
19449,2013,1,27,1,-12.8,1007.5
19450,2013,1,27,2,-15.0,1007.4
19451,2013,1,27,3,-12.2,1007.1
19452,2013,1,27,4,-12.9,1007.0
19453,2013,1,27,5,-13.1,1006.8
19454,2013,1,27,6,-12.4,1006.5
19455,2013,1,27,7,-13.9,1006.4
19456,2013,1,27,8,-12.3,1006.2
19457,2013,1,27,9,-11.9,1006.4
19458,2013,1,27,10,-13.0,1006.3
19459,2013,1,27,11,-12.1,1006.5
19460,2013,1,27,12,-12.8,1006.3
19461,2013,1,27,13,-12.6,1006.1
19462,2013,1,27,14,-11.9,1005.8
19463,2013,1,27,15,-15.6,1005.9
19464,2013,1,27,16,-12.8,1005.6
19465,2013,1,27,17,-15.1,1005.3
19466,2013,1,27,18,-17.0,1005.2
19467,2013,1,27,19,-16.4,1005.0
19468,2013,1,27,20,-14.2,1005.1
19469,2013,1,27,21,-12.9,1005.1
19470,2013,1,27,22,-14.3,1005.1
19471,2013,1,27,23,-13.5,1005.0
19472,2013,1,28,0,-15.0,1004.9
19473,2013,1,28,1,-12.2,1004.9
19474,2013,1,28,2,-12.6,1005.0
19475,2013,1,28,3,-12.1,1005.1
19476,2013,1,28,4,-12.8,1005.1
19477,2013,1,28,5,-11.6,1005.1
19478,2013,1,28,6,-14.3,1005.1
19479,2013,1,28,7,-12.9,1005.1
19480,2013,1,28,8,-13.1,1005.0
19481,2013,1,28,9,-15.4,1005.1
19482,2013,1,28,10,-15.0,1005.3
19483,2013,1,28,11,-13.7,1005.2
19484,2013,1,28,12,-15.1,1005.4
19485,2013,1,28,13,-13.5,1005.4
19486,2013,1,28,14,-13.4,1005.4
19487,2013,1,28,15,-11.5,1005.8
19488,2013,1,28,16,-13.9,1005.5
19489,2013,1,28,17,-14.7,1005.3
19490,2013,1,28,18,-15.5,1005.1
19491,2013,1,28,19,-15.4,1005.1
19492,2013,1,28,20,-15.1,1005.2
19493,2013,1,28,21,-14.6,1005.3
19494,2013,1,28,22,-12.1,1005.4
19495,2013,1,28,23,-14.0,1005.2
19496,2013,1,29,0,-12.3,1005.3
19497,2013,1,29,3,-12.1,1005.3
19498,2013,1,29,6,-12.9,1005.2
19499,2013,1,29,9,-12.1,1005.6
19500,2013,1,29,11,-12.1,1005.8
19501,2013,1,29,12,-12.1,1005.7
19502,2013,1,29,13,-11.9,1005.5
19503,2013,1,29,14,-12.3,1005.5
19504,2013,1,29,15,-12.8,1005.4
19505,2013,1,29,18,-12.9,1005.7
19506,2013,1,29,21,-13.5,1004.9
19507,2013,1,29,22,-13.3,1004.7
19508,2013,1,29,23,-13.3,1004.5
19509,2013,1,30,0,-16.3,1004.2
19510,2013,1,30,2,-13.7,1004.3
19511,2013,1,30,3,-13.3,1004.0
19512,2013,1,30,6,-14.3,1003.0
19513,2013,1,30,9,-13.8,1002.7
19514,2013,1,30,12,-14.1,1002.4
19515,2013,1,30,15,-13.4,1001.9
19516,2013,1,30,18,-12.5,1001.9
19517,2013,1,30,21,-11.8,1002.0
19518,2013,1,31,0,-11.0,1002.8
19519,2013,1,31,3,-11.2,1003.1
19520,2013,1,31,6,-12.5,1003.3
19521,2013,1,31,9,-14.5,1003.7
19522,2013,1,31,11,-13.4,1003.7
19523,2013,1,31,12,-13.9,1003.7
19524,2013,1,31,15,-10.3,1003.4
19525,2013,1,31,18,-8.3,1002.9
19526,2013,1,31,20,-8.3,1002.6
19527,2013,1,31,21,-8.3,1003.1
19528,2013,2,1,0,-10.9,1003.5
19529,2013,2,1,3,-12.8,1004.3
19530,2013,2,1,6,-9.4,1004.4
19531,2013,2,1,9,-11.6,1005.5
19532,2013,2,1,12,-11.7,1006.2
19533,2013,2,1,15,-13.5,1006.0
19534,2013,2,1,18,-14.0,1006.0
19535,2013,2,1,20,-13.5,1006.0
19536,2013,2,1,21,-12.9,1006.1
19537,2013,2,1,22,-13.9,1006.3
19538,2013,2,2,0,-15.6,1005.9
19539,2013,2,2,3,-14.7,1005.5
19540,2013,2,2,6,-17.5,1004.6
19541,2013,2,2,9,-15.0,1004.3
19542,2013,2,2,12,-13.5,1003.5
19543,2013,2,2,15,-11.2,1002.6
19544,2013,2,2,17,-12.8,1002.1
19545,2013,2,2,18,-12.3,1001.9
19546,2013,2,2,21,-12.5,1001.5
19547,2013,2,3,0,-9.9,1000.9
19548,2013,2,3,3,-9.0,1000.9
19549,2013,2,3,6,-9.1,1000.4
19550,2013,2,3,9,-9.6,1000.7
19551,2013,2,3,11,-9.0,1001.1
19552,2013,2,3,12,-9.2,1001.1
19553,2013,2,3,14,-9.4,1000.9
19554,2013,2,3,15,-9.6,1001.0
19555,2013,2,3,18,-10.6,1000.9
19556,2013,2,3,19,-10.0,1000.7
19557,2013,2,3,20,-8.5,1001.0
19558,2013,2,3,21,-7.5,1001.3
19559,2013,2,4,0,-8.5,1001.3
19560,2013,2,4,3,-8.0,1001.6
19561,2013,2,4,6,-8.4,1001.8
19562,2013,2,4,9,-7.6,1002.0
19563,2013,2,4,12,-7.9,1002.4
19564,2013,2,4,15,-6.9,1002.8
19565,2013,2,4,17,-8.1,1003.0
19566,2013,2,4,18,-7.1,1003.2
19567,2013,2,4,20,-6.4,1003.6
19568,2013,2,4,21,-6.7,1003.9
19569,2013,2,4,22,-10.5,1004.0
19570,2013,2,5,0,-9.2,1004.7
19571,2013,2,5,3,-6.7,1005.5
19572,2013,2,5,6,-8.3,1006.8
19573,2013,2,5,9,-7.2,1008.8
19574,2013,2,5,11,-7.0,1010.1
19575,2013,2,5,12,-7.2,1010.3
19576,2013,2,5,13,-9.5,1010.4
19577,2013,2,5,15,-7.4,1011.2
19578,2013,2,5,18,-8.6,1012.6
19579,2013,2,5,21,-8.4,1013.6
19580,2013,2,6,0,-6.6,1014.4
19581,2013,2,6,3,-5.2,1014.8
19582,2013,2,6,6,-6.5,1015.1
19583,2013,2,6,9,-5.0,1015.6
19584,2013,2,6,12,-5.5,1015.3
19585,2013,2,6,15,-5.9,1015.2
19586,2013,2,6,18,-6.5,1014.7
19587,2013,2,6,21,-6.1,1014.3
19588,2013,2,7,0,-7.0,1013.4
19589,2013,2,7,3,-7.0,1012.5
19590,2013,2,7,6,-8.7,1011.5
19591,2013,2,7,9,-9.0,1011.1
19592,2013,2,7,12,-7.1,1010.9
19593,2013,2,7,15,-6.3,1010.9
19594,2013,2,7,18,-6.9,1010.7
19595,2013,2,7,21,-5.2,1010.7
19596,2013,2,8,0,-3.7,1010.0
19597,2013,2,8,1,-4.2,1009.9
19598,2013,2,8,3,-1.9,1009.0
19599,2013,2,8,6,-1.6,1008.6
19600,2013,2,8,9,-2.6,1009.5
19601,2013,2,8,12,-2.6,1009.0
19602,2013,2,8,15,-2.7,1008.6
19603,2013,2,8,16,-2.6,1008.7
19604,2013,2,8,18,-2.9,1008.4
19605,2013,2,8,21,-3.3,1008.6
19606,2013,2,9,0,-3.4,1009.2
19607,2013,2,9,3,-3.8,1009.2
19608,2013,2,9,6,-1.6,1009.0
19609,2013,2,9,7,-2.8,1008.7
19610,2013,2,9,9,-3.0,1008.7
19611,2013,2,9,12,-4.1,1008.8
19612,2013,2,9,14,-3.0,1008.9
19613,2013,2,9,15,-4.1,1009.3
19614,2013,2,9,18,-4.2,1009.8
19615,2013,2,9,21,-3.7,1010.6
19616,2013,2,10,0,-6.6,1011.2
19617,2013,2,10,3,-3.4,1011.8
19618,2013,2,10,4,-2.2,1012.1
19619,2013,2,10,5,-1.9,1012.4
19620,2013,2,10,6,-2.2,1012.1
19621,2013,2,10,9,-3.2,1010.9
19622,2013,2,10,11,-2.9,1010.2
19623,2013,2,10,12,-3.3,1009.1
19624,2013,2,10,15,-2.9,1006.2
